ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
7.612797931324,172.00812608595987,4.398642227293158,0.003669376436298947,3.4322322699372294,0.0,0.009943601130696481,7.016434229943158,0.0009039171830104012,1.0
7.987768643907861,279.6879772083092,3.948488772533674,0.006267801800383813,3.573460678329918,1.0,0.013151309085429727,8.652696563350137,0.00110381743501826,1.0
7.558823178302559,6.984105643182426,4.8877429695704695,0.0008579813329088515,3.8393674247208485,0.0,0.0037030641753988533,2.8265000872168136,0.0010864911722282876,1.0
7.432716655290632,265.27846155585564,2.7155435379284683,0.006043663164968668,2.825766588231002,0.0,0.004230401757501088,3.017337127257634,0.0009837766741131574,1.0
7.684415069854661,276.6578349431407,0.44690614131584205,0.008268527660523821,2.6602361600551307,1.0,0.00045323283866607276,9.36152323586051,0.000998211732468687,1.0
6.9202861156713915,100.39751410900242,3.9332179160774245,0.005171219026400743,2.555736582710062,0.0,0.00486335418370331,6.664883699360393,0.001853366829649264,1.0
7.84274701272531,242.01302831096592,1.4704590295176845,0.0023969039358625256,0.9968233670340161,0.0,0.011279594501850523,9.617471654293668,0.0018901041979205923,1.0
8.111938280814185,198.46106330277235,2.901636365693842,0.0037250981948698993,1.7655876056597926,0.0,0.01052148710406601,6.198065541492923,0.0017129264060742723,1.0
7.256122059346156,201.99589164077184,0.8342377872511347,0.007117980170110704,2.3793127910786653,0.0,0.0027504319818990584,2.0925395614664186,0.0014877051186533109,1.0
6.622178424872504,10.274785256641906,3.6879812990615597,0.004288005535973939,1.0738615371782028,1.0,0.008207758002122421,3.052184138233228,0.001252665930894413,1.0
7.539549140145542,262.3971104617573,4.067240506719097,0.0032700748326831555,3.220032717457285,0.0,0.006290667449666023,9.786834409112545,0.0014563510662406794,1.0
7.718058955442263,125.66899663089252,0.9333345382008496,0.0046687911355044655,1.0428538502641747,0.0,0.005854303068635206,7.850485742516419,0.0019540236129904653,1.0
7.342382766140605,44.08652298480631,1.1459813234076155,0.0056316425817728374,1.1989444363677522,1.0,0.008780587585341145,7.225409109537056,0.001366996178733916,1.0
7.991306369256737,220.91855792592662,0.682905588917635,0.009921545669936848,1.9201872050776738,1.0,0.008197642016694071,8.11801373250198,0.0017238893066094673,1.0
7.299535002682227,168.89958970579804,2.9658940278833197,0.003995906929396216,1.5891460802878408,1.0,0.004790073201070395,0.4231866545400498,0.001892597721324421,1.0
7.315616107746003,108.21250430261865,2.561830430169233,0.006559680876116092,1.8060385070791596,0.0,0.0077900504465083,4.812370774810301,0.0014951099779238017,1.0
7.295775714259121,255.3032285927775,2.2023113598747153,0.00019283860514784034,0.49384345787789474,0.0,0.011927625198468236,6.479964021037161,0.0017039583043229785,1.0
7.635018329960065,255.7941640355029,2.077073200829856,0.009598832380089201,0.9532683303391596,0.0,0.01431288040254457,8.869675311061803,0.0016617568683641832,1.0
7.51032462376758,71.82194647858839,1.5478146739080816,0.0006304522352285357,0.8183386900120708,0.0,0.002391986206808389,5.969797898038305,0.0008431160703299865,1.0
8.474168596820965,62.852731414131114,3.364109085978911,0.0007607363476338892,0.3350800557402098,1.0,0.007735615902226119,7.405232242609912,0.000482657056573232,1.0
6.5283204120321,3.477075611872793,2.5715716949612544,0.0017041795923022696,1.0250002877664501,0.0,0.009650853137053432,3.4623917216267186,0.0012914509998516886,1.0
8.036368384244026,272.8827072578139,4.661120733841162,0.0072526008989125396,2.1527351468952576,0.0,0.013145257146248687,5.397758580695919,0.0006620139152910362,1.0
8.183116463726922,170.74549270864432,0.7154308032499984,0.003899344157328921,3.68170111865638,0.0,0.014170137751320044,4.89936729107327,0.0007153839326646663,1.0
7.613833615567627,257.2079540495145,0.7694360357739372,0.0066014720352512496,1.2267756950229365,0.0,0.011539404334751514,8.647335785234132,0.001401505277818664,1.0
7.474602548256007,126.82254717774182,2.0419313127551586,0.00953927346172676,0.1947396974376221,1.0,0.0013618724238101975,8.167867807015789,0.0004860685698833538,1.0
6.843497180138499,97.78588264687434,1.4654844962732283,0.0004688145889298323,0.45736670290202586,1.0,0.006452015519150711,7.121354371590952,0.0017696966270739503,1.0
8.386319088589728,239.55536418992608,4.319100988844023,0.009251748603248207,2.610691977750738,1.0,0.006623757148430427,7.253622340589388,0.00018789665519900378,1.0
7.368329692518644,97.57909866289633,0.6599789399960743,0.003425293811882868,1.469677514380666,1.0,0.008282945928474405,5.125690445534352,0.0012960969632961519,1.0
7.184475671261078,152.0473739960566,2.4959241658121947,0.008554443722832098,2.553273507614739,1.0,0.00989890085158193,6.475305080616587,0.0011151469129750673,1.0
7.664800512517178,127.55994137604478,1.2698921856918393,0.0030023427263344694,0.005681664588532254,0.0,0.011054477932114976,0.8504389103821619,0.00011994052367090458,1.0
7.182145465240378,191.6478700196446,3.633018121094436,0.002619038129866812,1.7023570053249233,0.0,0.003882427650734465,4.21157056398473,0.0011782345714387468,1.0
7.884525572472932,191.724637723885,2.570448753312384,0.005549314056460703,1.49732501355156,0.0,0.007015362124998677,1.287589655024376,0.0005277642766310118,1.0
7.8453584561436935,272.8071208650989,4.67267360690908,0.008726859858201102,0.8308002034165081,0.0,0.0076853446972859635,9.491386714090774,0.0004809776041268217,1.0
6.562096602307273,59.99621272220844,0.44792347156167367,0.0019084137704896188,1.9728767479969842,1.0,0.009042521620117235,9.419786843862022,0.0003316572750652862,1.0
8.117530357891646,197.15943488267203,0.6777196035653477,0.002931883952670599,2.7775339552597473,0.0,0.0033101243851671046,4.347824689447261,0.0017871732615137189,1.0
6.871990800371176,139.13379947335397,0.43905176803332,0.008939407899665755,2.2079988122578187,0.0,0.011274515719719035,5.323215012091631,0.0007844261168781008,1.0
7.751603930636563,221.6002780225397,0.33331135253933164,0.006398755099109341,1.5153980246492091,1.0,0.00929636015984406,8.799182216644253,0.0015802397791292873,1.0
8.317209613102412,299.87200068114413,1.8837793299024468,0.005829167455920443,3.29986499588467,0.0,0.010578942048831698,1.7390146036929366,0.000713039826004245,1.0
7.350553198558996,200.69839510865293,3.7966228837640004,0.009374272108574328,3.9924814317439328,1.0,0.01123367139436891,9.643872874810835,0.0018304555953256078,1.0
7.749489534985729,229.729328976489,4.538127651822127,0.002274254209493355,0.9830983062232352,1.0,0.0029792114283752604,7.438826866560012,0.0012703724956745857,1.0
8.255419881859815,143.61368439846055,3.9178651164613045,0.001788892349468758,2.7706297849408856,1.0,0.014870650451897123,7.3667588072665495,0.0010428039336895243,1.0
8.115117075755151,232.57695332394243,4.91733566630537,0.0046033436222395595,3.531704743368542,1.0,0.005773748682190277,6.4864343564087354,0.0014999467618096198,1.0
7.018944541490682,181.44843987625916,2.9398693171500625,0.008537871534736723,1.3986866443448691,0.0,0.002015051841170964,6.722330486884932,0.0015723468250601288,1.0
7.04589892118951,291.4330398489343,0.030460902584493188,0.006649958479704849,3.9710896983062254,1.0,0.009898345674828122,2.8752832528037544,0.0002459581558408395,1.0
8.429143149548912,83.31785436171523,3.5480885435965286,0.004920535070744266,1.8751889884082398,0.0,0.0049236546798063835,5.3364972376312885,0.0008078338035556763,1.0
7.069087847990124,72.95508597832632,4.012213990245696,0.0010014593070664657,2.2714988675336936,0.0,0.004457239598187807,6.2822101663023435,0.0010012177779406414,1.0
8.203332184219764,97.87737173903955,2.8688064060012417,0.007666480290352898,2.5697676715652253,0.0,0.007103896414143821,0.2858568871883349,0.0008943503061773795,1.0
7.972298855999459,41.07251284059441,0.9826461334885156,0.004776672248473949,2.7720395745741437,0.0,0.004952302719641784,2.748857841699379,0.00023022137765627983,1.0
7.661641518620751,64.76267775039804,4.469516207020286,0.007892005289968208,1.873154904255136,0.0,0.012030421441084956,6.030628413516409,0.0013146846708460887,1.0
6.6320217874298795,155.47673519336337,1.5298521624382189,0.006153130297379578,1.389827007005417,0.0,0.014725730056600063,2.5801965352949328,0.00041185163448946647,1.0
8.154852180611279,110.39860084631336,1.229988414523599,0.0027414115021729326,1.4066514520903821,0.0,0.007529008854044956,6.197805851611619,0.0010047945966870963,1.0
7.2290362024297075,179.37368892309235,3.649334925756232,0.005831136264197564,2.6401066056521834,0.0,0.005645244795291006,8.202274604925922,0.00016138639277113432,1.0
7.631142805626016,79.2737233427605,0.4815647340701601,0.007286497226469725,2.9373135778355866,0.0,0.0055510402923369334,9.718461215540689,0.00010371097885541869,1.0
7.306582897341053,299.1001608924474,0.8295946818173466,0.004395885971831945,3.617264548752432,0.0,0.0003066757550166765,7.62376082108984,0.0009867233033411262,1.0
8.222081778202357,173.8598097823933,3.82386533858966,0.0027806078149157387,0.1379147095598312,1.0,0.006372470889394444,1.0664762458373322,0.00017354137796910795,1.0
7.2052765042519304,252.8253891770818,0.7531925031549586,0.00587746435388658,3.5973143724875674,0.0,0.006409296593042627,5.922851483681688,0.00044694549896484825,1.0
7.677028329342846,191.68986871434117,0.37947553597940553,0.002436017815121706,1.0960484080318968,1.0,0.013016559033048655,8.85784820532283,0.0010666109954537042,1.0
7.15826935140972,251.13079650889773,1.3062723060695665,0.00044315836348006286,1.967759362060551,0.0,0.014910688027038497,1.0356685628811724,0.0006807140215336906,1.0
8.069577072720207,16.954774323266996,3.2391216312830418,0.006173811140613066,2.4874943032440564,1.0,0.008365885202688148,2.243194994488608,0.0006787271057850915,1.0
7.201153509375123,247.24270477744207,0.9298064142983231,0.0005976425881304193,2.94091028558372,1.0,0.005274677646832573,0.22898929128585155,0.0006010260221745377,1.0
6.835215552966734,266.39303050792427,3.559790786625747,0.00516131001302459,0.884019878141999,0.0,0.011087735018824065,6.188465025903436,0.0005726386327893136,1.0
8.106251043529303,26.408671730975385,4.867789137870104,0.001367244179664403,2.8628407546720025,1.0,0.011643072716845271,2.0522260615301535,0.0013819251689292118,1.0
7.703626512763757,290.8771367020066,4.627605474158372,0.0030079259788152834,1.2179757065137564,0.0,0.012742672337332265,7.553035502386837,0.0010504284650850132,1.0
8.132157014644257,18.046829809879796,0.32837495217315604,0.0003930150921888409,1.4304963034505467,0.0,0.0037090911441261974,6.324173435351411,0.001517609378917878,1.0
7.5510867667125074,292.31547122800595,2.608631899928967,0.004294916789296899,1.0880130213762755,0.0,0.004977030303707322,6.865668273242295,0.0011913192529361047,1.0
7.113576351265168,280.7921936734192,3.1791397877415406,0.007951136569672694,0.39309511240728634,0.0,0.009006619787347318,3.7246287102426843,0.0005234401720182405,1.0
7.632971684209531,68.35015341816214,2.741001878014608,0.0023770384171378223,0.6953508581844674,1.0,0.0018833154745908614,6.990830686860299,0.001272347995266659,1.0
7.674112613072891,107.00408368004062,2.9657229131304454,0.008773923762151045,0.5841862795489745,1.0,0.009414650799910941,7.9032176611591485,0.0019922439737765146,1.0
7.2758382053308726,86.6617456409844,4.950339910271236,0.005337051353717362,0.7758170685192152,0.0,0.0022109223252695853,1.9949358465135614,0.00011876943907562465,1.0
6.9893164243336425,155.7922840809561,0.41370568575129996,0.0009540349246957225,0.26287036371266437,0.0,0.002418524631701843,7.9976545053899635,0.001517152419775091,1.0
8.120934600146619,168.4804508184389,0.882587733337179,0.0018565219302165582,2.196190484267104,0.0,0.005588857356125983,6.27521765227847,0.0008515220647079038,1.0
8.214213069155228,116.68643908662438,0.306469388309652,0.0014315685093652176,2.771059333861884,1.0,0.006427345403963154,4.805622728394173,0.0005703053035127155,1.0
7.8808889383901874,84.75944086508535,4.850479848596359,0.00037201863777336255,3.038013772132934,0.0,0.011415472569741434,2.47313382814487,0.0008802955991053459,1.0
7.660693486809214,236.61324366635165,0.8960206600660653,0.007296654489496703,1.7279519690365546,1.0,0.00015540727434306843,4.154757762700227,0.00043247558928168983,1.0
8.12779863321528,188.5469454603115,4.323293646418162,0.006824299479327131,2.0176738661981175,0.0,0.014633594563414554,2.339250193502388,8.272778259989133e-05,1.0
7.1328098578168,254.88437703611427,3.283266982715854,0.005627830454614708,0.031656653187277506,1.0,0.0010276835571363706,1.2956736382462908,0.00022625381628306075,1.0
7.443205998598103,182.2327735236122,3.6167429855312543,0.0006339970580015209,0.9283784051547119,1.0,0.014519668021935876,6.029927389577464,0.0014893237106633314,1.0
6.56237761714194,223.395072533237,0.5287326458178138,0.004918727861769149,1.9522190184327788,0.0,0.012648246880131756,9.869391897224707,0.0011344980608950445,1.0
8.214588961059494,93.13442920794334,2.165616212695198,0.0013435519865331559,3.9146261315968105,0.0,0.012250237370670979,5.378509895313775,0.0012304609640785393,1.0
8.182488921191373,263.3367495894345,1.473975207211215,0.0009155234663498291,1.4156722826296328,0.0,0.012789856929857726,7.882177199445332,0.0007101725762677678,1.0
7.34007075565296,134.79585769175569,3.68948830926558,0.0016449712320095223,3.8442337735965277,1.0,0.012108706126354393,2.8550273188713615,0.0019290520219182033,1.0
6.58712505058291,45.47757552083229,0.2870169228361602,0.0051329807322615115,2.3481828671713667,0.0,0.0028158179609055777,5.068289342845268,0.00018655655105151791,1.0
7.199396042782166,219.11275436328967,0.03682255800440293,0.006472449002213937,0.19270382376001072,0.0,0.0009074676016201577,7.964563371691159,0.0014819843669913867,1.0
6.7177335715672095,37.94291084007669,3.301956849939503,0.002333028140169882,0.5723750685351137,1.0,0.008906561408708808,1.9260276981825664,0.0010372755859534746,1.0
6.681084995082038,20.241928502421892,0.6983551361129897,0.00046220815514262935,2.744882823108522,0.0,0.0069191442309760025,4.053261512584512,0.00041340659383802715,1.0
6.563984869785791,163.81335737555827,0.43456518821237855,0.005946582356005536,1.1611670461848318,0.0,0.009930661657115005,0.10094001244900785,0.0012590032187418468,1.0
8.44857321150338,149.1587591313792,3.6271272117410907,0.006962076429270972,3.946205208810811,1.0,0.007436698832536192,0.1652922299905346,0.0008667345803024298,1.0
7.264741021278331,133.661532511546,0.9155826459340566,0.0019172369848825888,2.9704682800706226,0.0,0.008580434390374207,7.110586758180023,0.001540031295026973,1.0
8.076159766656897,73.90500864945174,3.624112448130574,0.0040642696785240275,1.003149304696319,1.0,0.005264121275066492,5.348090623091384,0.0008994307730120645,1.0
7.133584860782191,225.13619583282122,2.0160576565302297,0.002621802184665157,3.5505929596707024,1.0,0.014791374641976747,0.3578935761980828,0.00013647631686777118,1.0
6.951839951387191,246.17936864048286,3.4112262730331233,0.007716115050231551,1.8640187476820107,1.0,0.011984569657895915,4.643020307863226,0.00040969755829692957,1.0
8.434638692688667,119.01035860880673,0.2565022135750922,0.003748191061531111,2.0658682480281887,1.0,0.010519468397986623,6.648983152615694,0.00198817457862911,1.0
7.069363436992678,50.65404415715851,0.5074855575864679,0.002347595535340591,1.9113068646472415,0.0,0.008426212301105946,9.655580187183755,1.4779124720114778e-05,1.0
7.652375398078852,259.62734744134104,1.2216752461755904,0.0012847454022776317,3.8921568389624404,1.0,0.014389722901573783,5.2080591713632085,0.0018267734380464987,1.0
7.7807091320195525,38.51294388211224,1.3505521290290505,0.0022148354421366646,0.7462977326373279,0.0,0.0004685757840759197,6.87281316502596,0.0011494676182971556,1.0
7.556464136547052,151.0016290781983,3.955479263286146,0.007321224668125831,3.5016328919748125,1.0,0.00483093526074552,3.571982342222414,0.0014325657745208752,1.0
7.7111498056318135,262.1321158785484,0.8482357323709078,0.001091954665749506,2.2533890214968837,1.0,0.0038164077826281523,1.6627372470623925,0.0017392144723163232,1.0
7.542605961216291,200.4935247127668,2.745483707148299,0.00175013465617195,1.4327945915615623,0.0,0.005551195526357251,7.180073545288482,0.0013509649541618202,1.0
7.673928052225215,100.77960271672778,4.3811943838173635,0.005827188492268876,0.11854070932731364,0.0,0.004750234093682171,5.5817195709094,0.0009714239565489731,1.0
7.3456984343318545,90.84390868464148,0.6399775095442245,0.0019404991898500235,2.585676537025204,1.0,0.004077854560284311,8.049257972811917,0.00030924461380812685,1.0
8.358695852287829,23.518638519829903,2.6380131728199228,0.0016251218534084455,0.9676014487272062,0.0,0.010827241214349375,4.2552201841084,0.00015119819321820626,1.0
7.897652425199828,242.8316510011935,3.0069254510634287,0.003607392203290227,3.48964365974856,1.0,0.01072506136443419,7.418016318682589,7.995802805799279e-05,1.0
7.799867201355527,239.65053760541417,3.375718289382,0.0055769164795842685,1.3646252402584835,0.0,0.009750954695580401,3.8311250793125797,0.0005270246708215783,1.0
7.452499124810874,207.93563910372941,4.286741249327426,0.004696271471919096,2.4924992561480366,1.0,0.007082401565744727,5.59299700053197,0.00046853792681112827,1.0
6.9006275285269085,287.85023143856455,3.487766115694752,0.00524218987702006,2.7912507894049816,1.0,0.008873005650286972,6.948206978417466,6.24623855148252e-05,1.0
7.473462784384016,196.90304171098296,1.4375186997397915,0.0064850441134258075,2.5710301523336345,1.0,0.013909542245183433,3.327898769294414,0.001829459163776485,1.0
6.886985316005857,211.26349634889942,3.5180757598775276,0.002983575341074607,2.3677334622781987,1.0,0.009707141136730485,2.696874356456933,6.883095300156361e-05,1.0
8.047145087310001,16.418069815303248,2.077104517157218,0.006221330676795042,2.620464774395384,0.0,0.013524827806289585,5.920946336803343,0.00016602736559315502,1.0
7.427228662480729,211.2559021584196,3.2177781266693035,5.452013411744172e-06,3.0095813528763506,1.0,0.011983416508023332,4.92567164663952,0.0009628700104109891,1.0
7.329427171307719,21.789935571663165,0.26227675433042996,0.007656628140608795,0.2383465206091664,0.0,0.012675682115863701,8.578627438308647,0.001656302706282419,1.0
7.295707777953381,288.36832691833445,1.3979713280290118,0.007687680953924958,0.1625840788052031,0.0,0.008609674295111613,2.9731451590473768,0.0006726864641173836,1.0
8.048147044896513,277.23250535661373,4.940580042098939,0.004381966158859761,1.3049727770003652,1.0,0.010347470510915715,0.19017300147127214,0.0012095927223868437,1.0
7.435141515012899,150.9962701842561,4.766675762317586,0.007827596493810122,3.6825838344706923,1.0,0.0063597569417858536,5.895069801682267,2.947069137050229e-05,1.0
8.14474901035068,252.16839848367485,4.265473476418061,0.005733836223633668,2.006325569323487,0.0,0.011945428784078628,7.312308881469882,0.001997939040371623,1.0
7.6234606720838825,206.3979447655747,4.126279641815881,0.00360221533186881,1.328869323394239,1.0,0.0009171438832371404,4.343286043800768,0.0008298018260853337,1.0
7.19846031539505,31.377481914563845,4.201111962525795,0.004547942557919919,2.1265521987414453,1.0,0.008999564430583072,6.546891594035812,0.0018455076196869516,1.0
8.452924302180014,77.9694562807565,3.292192867507028,0.00320358748210292,3.721881098865826,1.0,0.003641240299216852,4.655632132853416,0.0016226550675268526,1.0
6.830958946934626,174.45340859740344,3.1586818150829776,0.001639651033637144,1.5079152837633663,0.0,0.009796069118942076,7.139524765100424,0.001158503874651656,1.0
8.105903501220732,47.17892312834908,2.672228629215802,0.006180235550591086,3.82943151756089,1.0,0.013539528793397603,5.2327715759772895,0.0013446672539193158,1.0
7.782892272960414,97.37755769193062,2.9275972619715436,0.00831155773147132,1.597571844101548,1.0,0.01204338739841643,5.80734519673889,0.0016869177396978427,1.0
7.4937188364872735,70.39213603210244,0.38550260676642467,0.005567222029333376,1.321167708959941,0.0,0.005998105363934509,0.5596603463428607,0.0007601803754867922,1.0
7.21526592069303,10.860018157035245,3.8247553083425325,0.009683568562446992,0.2898253750160489,0.0,0.0002235523100591663,5.014854663252219,0.0016013443924322813,1.0
6.549579253526778,228.64219100220075,0.7837447953757787,0.004411764586057849,3.8637303721483667,0.0,0.014667827054896141,4.02384246697093,0.0015907848560499673,1.0
7.741329492886293,95.07181496392431,4.34194083661797,0.008099012830192492,3.6640301235016706,1.0,0.008783197833037782,0.8462747039604768,0.001170607174600708,1.0
7.824365766926916,267.70702027577636,4.292387224892083,0.008349471334427747,1.208190771726687,1.0,0.013733393116969677,2.684513419303051,0.001128786749109867,1.0
7.632257501042605,160.1869826417445,0.6229831713434497,0.004756988040526311,0.5435843396033215,1.0,0.008593882889391986,0.24835981827404763,0.001580038017558366,1.0
6.75137602151494,212.0172303905692,2.6514472557917768,0.00124467165606712,0.32494878881095746,1.0,0.0073895431506641835,6.875988090427439,0.0015761133700181293,1.0
7.706876725837627,165.7955825476448,0.3705631946936,0.0064196896821615956,3.9682012991400275,1.0,0.00832010615576617,1.7267476455603925,0.0019316424795005735,1.0
7.604518484200854,105.26309001857295,1.0208352859447585,0.003758436556667728,0.058063509311023775,0.0,0.01233016280630402,2.508323451389658,0.0007575875307106124,1.0
7.9090533975722135,123.68847977841206,0.04593541530149847,0.0003797708012255918,0.3841470020249691,0.0,0.009935495852097569,4.801843850344024,0.0007636437257258493,1.0
8.373326621163974,19.537594986082397,0.8674848459383749,0.0013333117402341587,1.3742587936712143,1.0,0.00636365583290415,9.581521505282781,0.000372625834082726,1.0
7.578168341768648,277.6716233485007,1.0548730935228283,0.0072626544733954855,0.19101889341143652,0.0,0.0014132868520189922,5.182813143550433,0.0018700191715015173,1.0
8.499115981844513,146.41602795922475,3.6753101885026336,0.0029920436521455006,1.892311011892613,1.0,0.002825684991168016,4.697758037241701,9.112281118488452e-05,1.0
7.770264469900962,158.79082463492207,2.866700572427428,0.008064730834515386,0.6390285842179093,0.0,0.01290010663120482,2.6157886254925087,0.0019563619383781775,1.0
6.877973251684764,45.221419484459126,2.0275886798094818,0.0033493435551663654,3.497305176388064,0.0,0.01167411444699409,5.3003628766500395,0.0010144448900944575,1.0
6.9730237897451754,137.68978313094777,0.9199700728648202,0.008201358320999086,0.6285669250886903,1.0,0.0032170589242639966,5.179035803223158,0.0009109182130111769,1.0
8.327820541621374,104.37279993554547,2.7108622241484532,0.005514104165993912,0.04343213336174223,0.0,0.008273368019862462,5.253694383290902,0.0018559569314948025,1.0
7.070801730675928,265.8065911794579,4.632093511260878,0.008299103914936467,2.733026719254586,1.0,0.013187579914571469,6.860862282627097,0.00014887044446621102,1.0
7.75775483309261,187.82993040376675,2.1379341334716075,0.009825790497418704,2.561848525233266,0.0,0.013845497429950795,9.708625891911463,0.0008732080498790078,1.0
7.651994286277327,112.80622447914341,4.682575309492358,0.005850686336150217,2.673555414806747,0.0,0.01121870762806137,0.12221628041633847,0.0012184887130802361,1.0
8.380521996680171,14.47888014997869,1.7884395609328907,0.0010320387101071815,2.402801105316141,1.0,0.006265378699050309,2.5276080289496172,0.000550214223516659,1.0
8.364049058956525,225.54414159806328,0.8222073696664156,0.0010580613793765958,3.102119197602524,1.0,0.006579214517372449,6.095189176143215,0.0018873437788298323,1.0
7.977211733036157,98.36745860436609,2.309201306898208,0.0018496721831733776,0.08329145267624805,1.0,0.012712869648608932,7.889290741268972,0.0015719117035840912,1.0
6.753111836533743,289.668811405152,3.4704077555416584,0.008148001177379197,3.9516673672721403,0.0,0.00382345477361925,7.6584177820651,0.000439983736437628,1.0
7.868076877862496,76.07538467764886,3.6727593825690215,0.0064517984143319645,2.4082866629090622,1.0,0.01349836532551383,1.5119016413834607,0.0011748601334773275,1.0
7.461793507671144,214.64634322677534,4.342734502260594,0.009344872228772205,1.1868643199290325,0.0,0.0017012734180400894,0.513487775782141,0.0003072493350675507,1.0
6.878985199419503,84.34056322579501,4.548490865237987,0.0011423692755748117,0.5311555293187173,1.0,0.00841075365422096,5.933165176498489,0.000585198797049165,1.0
7.366779357886397,214.39750985959589,3.387349896583025,0.002513079748980174,1.4528206037587719,0.0,0.007936850516623718,1.6143667866092648,0.0006261599671664802,1.0
7.465463173363687,23.224811819817205,2.1610278368017433,0.0037868323671080297,3.499145618385985,1.0,0.006799565549894682,4.071795242786484,0.0006673111892300627,1.0
6.609146042204042,14.61615837712431,0.019756173317630465,0.006114197514654414,3.9211215121498615,0.0,0.013653805281542164,8.820136796381522,0.001398228452481281,1.0
7.5669489454340315,276.6719242655387,3.015078674610673,0.00892508203814732,1.08111389520649,1.0,0.00774850261017712,9.501579932761427,0.0016288567393337352,1.0
7.28198617258073,144.60173045569144,0.3270573512564129,0.0012430870249498594,2.167083049350459,1.0,0.003987570870818361,1.4315867946353467,0.0018787485196450858,1.0
6.707341733773078,256.7623255269455,1.884037664888429,0.002940973379743802,3.0184950604795184,0.0,0.0013987057390274288,1.9665479742173309,0.0006047098849973973,1.0
6.579143754938635,235.9785405959241,0.32415707442195796,0.004756932477331875,1.318855400927815,0.0,0.0004601639767550519,4.36117676873986,0.00170101890542511,1.0
8.196983788522912,110.83513597109096,1.4161884819225974,0.009528608325317036,2.4958805816771443,1.0,0.009993952292787123,6.521920327150294,0.001036235511735616,1.0
7.177255939361595,9.056855002766595,4.685564329647656,0.001992447672095856,2.2970113212131804,0.0,0.000909782492997792,2.232782578571765,0.0003156028195415641,1.0
7.0685331367490205,179.04358601664313,2.99266338338483,0.008978399796281214,2.230425277191337,1.0,0.011409783373967296,2.0060729274001012,0.001302127340665937,1.0
8.419091367656637,145.58841178432047,2.506462204565525,0.007997493275030047,3.1525182693479064,0.0,0.00318276227594034,1.694378696179376,0.0006286205119128423,1.0
7.93226006685998,28.35723551728776,4.196444328255259,0.0024670818087641133,1.2276749061793977,0.0,0.0011689112056521833,4.3107319283013945,0.0003577494219386921,1.0
8.212535737511002,262.5994389391093,3.5171788957398755,0.004883400337817328,3.5578818775814343,0.0,0.0051283800674684805,7.5616647915727615,0.0018746403317626745,1.0
6.805219567233269,128.31559656972644,4.265704621846794,0.004785556232888313,0.36859308108839217,0.0,0.0022331337351492587,5.8335982079652045,0.0012444201836712553,1.0
7.29530545884967,292.6772697591783,2.5422693231981524,0.005982504778971526,0.9292720375088162,1.0,0.008174941079011063,3.9932225912416364,0.0016851597967339788,1.0
7.904726233976685,10.425235296287372,3.6818961800402663,0.005007614671225981,3.843997611471328,1.0,0.007062359205857906,2.0576579180242414,0.001193988948810419,1.0
7.552219735161984,34.47904665791569,1.168254446167622,0.008149498274033154,2.965984659301822,1.0,0.0017073442547579387,2.646494089193361,0.0007340299862262613,1.0
7.9184839950683905,131.06551971751838,3.918852000825323,0.0071939320077574085,0.488598847961327,0.0,5.813847740360589e-05,4.821641921131691,0.0005539595115311535,1.0
8.12793200719656,132.05850714151157,0.6132916769186547,0.00040755736682794754,1.476368753831986,1.0,0.003765222141303768,7.985131658016319,0.00025053411710465666,1.0
6.795640411554719,207.9069150512923,1.535303145194777,0.0006642576687217594,3.0245037038869165,1.0,0.01135256219409458,3.181551087940484,0.0018169536542267523,1.0
7.0019517402027,200.96137359586172,2.7969974816379715,0.00887216987693207,3.558384530735697,1.0,0.010058252185264746,2.3675488132760547,0.0012945890586145252,1.0
6.5820095463988055,209.41494821103888,0.7226202364215784,0.007381340303399502,3.3766199788215956,0.0,0.010404246845058107,2.299840685971514,0.0013740832376500252,1.0
7.328066365296699,171.75612589425282,4.161935476129372,0.006056794790894819,0.023229683708818616,1.0,0.008862239006509693,0.8992870685893306,0.0006012698117054245,1.0
6.746278128924009,219.09913981044204,3.637167592948125,0.00907306398754809,2.0553929071665364,0.0,0.011458320060324672,2.274302623585829,0.0014079769417648903,1.0
7.980424554202494,274.64098122969267,4.34863895480447,0.0008594141115604659,3.8590982953531676,1.0,0.012694752915580662,0.8704639577322204,0.0008820840457574388,1.0
7.146371443147941,178.70937266099625,4.067325586173444,0.0005889875560283675,2.770531922967261,0.0,0.0017556948337727235,0.8873680295435593,0.0003695862623560078,1.0
7.887985155452972,214.88872193560772,4.398801955690318,0.009905126727497934,1.985407813164414,1.0,0.01359090821121482,3.3054613529799592,0.00041516988437952774,1.0
7.847592814029909,60.62810885845139,2.9588224829553607,0.0036978170580619176,2.9240705064133423,1.0,0.0032484532853563667,9.244094047693105,2.7139554835846625e-05,1.0
8.118239782495671,19.947283424051378,0.588616981741385,0.009326211011632134,1.3740071507105358,0.0,0.0010806912635624372,2.294852488789181,0.0007312294292910042,1.0
7.480536052623966,133.67218478845695,4.0639157136319675,0.007177462325826356,3.9794904770548327,1.0,0.0030440503024726133,0.6774111415451622,0.0012227787482030706,1.0
7.319115394429777,261.4383870479834,4.34172961850534,0.009170616779250807,0.11791244388955358,0.0,0.005069609266001945,6.7957144711623325,0.0007344654244822406,1.0
